date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:37:45	5157/5157	---M-Z	200	added ('OK')	text/css	etag:%22e04b9-1425-59e3656c92a40%22	https://wss.kseb.in/selfservices/resources/CSS/Components/select2-bootstrap4.min.css	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/CSS/Components/select2-bootstrap4.min.css	(from https://wss.kseb.in/selfservices/ncSla)
14:37:46	78627/78627	---M-Z	200	added ('OK')	text/javascript	etag:%22e3f93-13323-59e3657063340%22	https://wss.kseb.in/selfservices/resources/JS/Components/select2.full.min.js	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/JS/Components/select2.full.min.js	(from https://wss.kseb.in/selfservices/ncSla)
14:37:47	5357/5357	---M-Z	200	added ('OK')	text/javascript	etag:%22e40d0-14ed-59e3657063340%22	https://wss.kseb.in/selfservices/resources/JS/sla.js	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/JS/sla.js	(from https://wss.kseb.in/selfservices/ncSla)
14:37:48	1873/1873	---M--	200	added ('OK')	image/svg+xml	etag:%22e0ac0-751-59e3656e7aec0%22	https://wss.kseb.in/selfservices/resources/Images/icons/ncs/form.svg	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/Images/icons/ncs/form.svg	(from https://wss.kseb.in/selfservices/resources/CSS/ncsV14.css)
14:37:51	5571/5571	---M--	200	added ('OK')	image/svg+xml	etag:%22e0ac3-15c3-59e3656e7aec0%22	https://wss.kseb.in/selfservices/resources/Images/icons/ncs/pending.svg	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/Images/icons/ncs/pending.svg	(from https://wss.kseb.in/selfservices/resources/CSS/ncsV14.css)
14:37:51	3438/3438	---M--	200	added ('OK')	image/svg+xml	etag:%22e0649-d6e-59e3656e7aec0%22	https://wss.kseb.in/selfservices/resources/Images/icons/ncs/kusum.svg	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/Images/icons/ncs/kusum.svg	(from https://wss.kseb.in/selfservices/resources/CSS/ncsV14.css)
14:37:58	2721/2721	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Jun%202020%2010:36:33%20GMT	https://wss.kseb.in/selfservices/video.jpg	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/video.b7.delayed	(from https://wss.kseb.in/selfservices/updateUserpref)
14:38:07	92629/92629	---M-Z	200	added ('OK')	text/javascript	etag:%22e27e4-169d5-59e3656f6f100%22	https://wss.kseb.in/selfservices/resources/JavaScript_Files/jquery.js	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/JavaScript_Files/jquery.js	(from https://wss.kseb.in/selfservices/forgot_password.html)
14:38:10	1671/1671	---M--	200	added ('OK')	image/png	etag:%22e0acf-687-59e3656e7aec0%22	https://wss.kseb.in/selfservices/resources/Images/icons/ff_icon.png	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/Images/icons/ff_icon.png	(from https://wss.kseb.in/selfservices/resources/CSS/ffkV14.css)
14:38:12	45096/45096	---M--	200	added ('OK')	image/png	etag:%22e0579-b028-59e3656e7aec0%22	https://wss.kseb.in/selfservices/resources/Images/icons/icons-sprite.png	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/Images/icons/icons-sprite.png	(from https://wss.kseb.in/selfservices/resources/CSS/ffkV14.css)
14:38:22	289/289	---M--	200	added ('OK')	image/png	etag:%22e0564-121-59e3656e7aec0%22	https://wss.kseb.in/selfservices/resources/Images/icons/border-triangle-blue.png	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/Images/icons/border-triangle-blue.png	(from https://wss.kseb.in/selfservices/resources/CSS/ffkV14.css)
14:38:23	825/825	---M--	200	added ('OK')	image/png	etag:%22e0566-339-59e3656e7aec0%22	https://wss.kseb.in/selfservices/resources/Images/icons/icons-person.png	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/Images/icons/icons-person.png	(from https://wss.kseb.in/selfservices/resources/CSS/ffkV14.css)
